Id,Site Id,Longitude,Latitude,Report Date / Time,Air Temperature,Wet Bulb,Dew Point,Concrete Temp.,Grass Temp.,Min. Temp. (last 24hr),Max. Temp. (last 24hr),Soil Temp. (at 10cm),Soil Temp. (at 30cm),Soil Temp. (at 100cm),Mean Sea-Level Pressure,Pressure (At Station),Relative Humidity,Rainfall Rate,Rainfall Accumulation,Rainfall,Wind Speed,Wind Direction,Wind Gust,Wind Gust Direction,Snow Depth,Soil Moisture,Present Weather,Visibility,Total Cloud Cover,Sunshine,Ground State,Day of Thunder,Day of Gales,Day of Hail,Day of Snow,Weather Diary,Travel Disruption,Hazards causing Travel Disruption,Property or Infrastructure Damage,Hazards causing Property or Infrastructure Damage,Personal Health and Safety,Hazards causing Personal Health and Safety,Utility Disruption,Hazards causing Utility Disruption,Service or Business Disruption,Hazards causing Service or Business Disruption,Agriculture Habitat Damage,Hazards causing Agriculture Habitat Damage,Disruption to Camping Events Leisure Activities,Hazards causing Disruption to Camping Events Leisure Activities,v1_Coastal,v1_Flood,v1_Ice,v1_Landslide,v1_Lightning,v1_PoorVisibility,v1_Snow,v1_Wildfire,v1_Wind,v1_Other,file_name,source_file
20230110wb4emcwotee65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-10 01:50:00,19.4,,11.7,,,15.8,20.3,,,,1015.4,,61,0.0,0.0,,4.0,292.5,17.0,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230110ka8xixco1ce65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-10 02:50:00,21.0,,12.4,,,15.8,21.9,,,,1014.7,,58,0.0,0.0,,8.0,202.5,18.0,157.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230110q1e5mghouce65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-10 03:50:00,22.3,,12.5,,,15.8,22.9,,,,1013.9,,53,0.0,0.0,,9.0,202.5,18.0,157.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
202301103z8gk9wowce65gsryyb96smhch,432846061,144.83219909668,-37.6654014587402,2023-01-10 04:50:00,23.4,,13.0,,,15.8,24.0,,,,1013.5,,52,0.0,0.0,,8.0,225.0,18.0,157.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230110j9zdf9hoioe65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-10 05:50:00,22.9,,14.2,,,15.8,24.0,,,,1013.1,,58,0.0,0.0,,14.0,180.0,18.0,157.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230110ibeqybwosoe65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-10 06:50:00,21.9,,13.8,,,15.8,24.0,,,,1012.8,,60,0.0,0.0,,15.0,202.5,19.0,202.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
202301105hf7k8cozoe65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-10 07:50:00,21.4,,14.6,,,21.3,24.0,,,,1012.7,,65,0.0,0.0,,14.0,180.0,19.0,202.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230110qopymqroawe65gsryyb96smhch,432846061,144.83219909668,-37.6654014587402,2023-01-10 08:50:00,20.4,,15.0,,,20.4,24.0,,,,1012.7,,71,0.0,0.0,,10.0,202.5,19.0,202.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230110ii5tf4wo3we65gsryyb96smhch,432846061,144.83219909668,-37.6654014587402,2023-01-10 09:50:00,18.6,,15.1,,,18.5,24.0,,,,1012.8,,80,0.0,0.0,,9.0,225.0,19.0,202.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230110bxrprdro4ae65gsryyb96smhch,432846061,144.83219909668,-37.6654014587402,2023-01-10 10:50:00,17.7,,15.0,,,17.7,24.0,,,,1012.9,,84,0.0,0.0,,8.0,247.5,19.0,202.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230110146nqaro5ae65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-10 11:50:00,17.1,,15.1,,,17.1,24.0,,,,1012.8,,88,0.0,0.0,,10.0,270.0,19.0,202.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
202301105z7fmucohae65gsryyb96smhch,432846061,144.83219909668,-37.6654014587402,2023-01-10 12:50:00,16.3,,14.5,,,16.2,24.0,,,,1012.5,,89,0.0,0.0,,9.0,292.5,19.0,202.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
202301108jy9uiho7he65gsryyb96smhch,432846061,144.83219909668,-37.6654014587402,2023-01-10 13:50:00,16.0,,14.2,,,16.0,24.0,,,,1012.1,,89,0.0,0.0,,8.0,292.5,10.0,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230110ukoo9jwo6he65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-10 14:50:00,15.3,,13.7,,,15.3,24.0,,,,1011.5,,90,0.0,0.0,,8.0,292.5,11.0,292.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230110ha3in7wo9he65gsryyb96smhch,432846061,144.83219909668,-37.6654014587402,2023-01-10 15:50:00,15.3,,13.8,,,15.1,24.0,,,,1011.1,,91,0.0,0.0,,9.0,292.5,11.0,292.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230110jg6f63wtbye65gsryyb96smhch,432846061,144.83219909668,-37.6654014587402,2023-01-10 16:50:00,14.7,,13.4,,,14.6,24.0,,,,1010.8,,92,0.0,0.0,,8.0,292.5,11.0,292.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
2023011048dbbwrtnye65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-10 17:50:00,14.6,,13.6,,,14.3,24.0,,,,1010.9,,94,0.0,0.0,,7.0,292.5,11.0,292.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230110nbdurdrtdre65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-10 18:50:00,14.8,,13.8,,,14.3,24.0,,,,1011.2,,94,0.0,0.0,,5.0,292.5,11.0,292.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230110s3jpnectrre65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-10 19:50:00,15.5,,14.4,,,14.3,15.5,,,,1011.4,,93,0.0,0.0,,6.0,292.5,11.0,292.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
202301105siy3jrtfre65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-10 20:50:00,18.1,,15.7,,,14.3,18.1,,,,1011.7,,86,0.0,0.0,,6.0,292.5,11.0,292.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
202301108okiwcctgee65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-10 21:50:00,19.8,,15.4,,,14.3,19.9,,,,1011.8,,76,0.0,0.0,,7.0,247.5,11.0,292.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230110sr6ax9rt8ee65gsryyb96smhch,432846061,144.83219909668,-37.6654014587402,2023-01-10 22:50:00,22.1,,16.1,,,14.3,22.3,,,,1011.6,,69,0.0,0.0,,4.0,135.0,11.0,292.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230110yinnwectece65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-10 23:50:00,25.0,,16.7,,,14.3,25.1,,,,1010.9,,60,0.0,0.0,,8.0,22.5,12.0,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
﻿2023011114cthirtjce65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-11 00:50:00,28.3,,14.9,,,14.3,29.1,,,,1010.2,,44,0.0,0.0,,11.0,45.0,18.0,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230111zkpju8rtkce65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-11 01:50:00,30.4,,14.5,,,14.3,30.9,,,,1009.8,,38,0.0,0.0,,12.0,22.5,19.0,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230111rsdndghtmoe65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-11 02:50:00,31.7,,12.0,,,14.3,32.7,,,,1009.1,,30,0.0,0.0,,2.0,67.5,21.0,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230111u11z3ehtcoe65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-11 03:50:00,31.6,,16.0,,,14.3,33.5,,,,1008.8,,39,0.0,0.0,,13.0,157.5,22.0,292.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
202301116xjuhartpoe65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-11 04:50:00,31.4,,16.9,,,14.3,33.5,,,,1008.6,,41,0.0,0.0,,11.0,180.0,22.0,292.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
202301118p45rurtqwe65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-11 05:50:00,30.8,,16.4,,,14.3,33.5,,,,1008.5,,42,0.0,0.0,,13.0,180.0,22.0,292.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230111sa4kizrtxwe65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-11 06:50:00,29.7,,16.5,,,14.3,33.5,,,,1008.5,,45,0.0,0.0,,11.0,180.0,22.0,292.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230111nwdtkihtoae65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-11 07:50:00,28.1,,16.7,,,28.0,33.5,,,,1009.0,,50,0.0,0.0,,11.0,180.0,22.0,292.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230111chrmwpwttae65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-11 08:50:00,26.5,,16.1,,,26.5,33.5,,,,1009.8,,52,0.0,0.0,,11.0,202.5,22.0,292.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
202301116me39ect1ae65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-11 09:50:00,23.7,,16.5,,,23.5,33.5,,,,1010.7,,64,0.0,0.0,,7.0,225.0,22.0,292.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230111gbuqxcctuhe65gsryyb96smhch,432846061,144.83219909668,-37.6654014587402,2023-01-11 10:50:00,21.2,,16.6,,,21.2,33.5,,,,1011.8,,75,0.0,0.0,,7.0,247.5,22.0,292.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230111numcjewtsye65gsryyb96smhch,432846061,144.83219909668,-37.6654014587402,2023-01-11 12:50:00,19.0,,15.9,,,19.0,33.5,,,,1012.2,,82,0.0,0.0,,7.0,270.0,22.0,292.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230111mkjujfhtzye65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-11 13:50:00,18.6,,15.8,,,18.6,33.5,,,,1012.3,,84,0.0,0.0,,5.0,247.5,8.0,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230111s7ztikctaye65gsryyb96smhch,432846061,144.83219909668,-37.6654014587402,2023-01-11 14:50:00,17.3,,14.8,,,17.3,33.5,,,,1012.1,,85,0.0,0.0,,6.0,270.0,8.0,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230111r46jrawt3re65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-11 15:50:00,17.4,,15.0,,,17.1,33.5,,,,1012.0,,86,0.0,0.0,,4.0,270.0,8.0,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230111r7zogzrt5ee65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-11 17:50:00,17.1,,14.7,,,17.0,33.5,,,,1012.0,,86,0.0,0.0,,0.0,0.0,8.0,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
202301118do43gcthee65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-11 18:50:00,17.6,,16.3,,,16.8,33.5,,,,1012.5,,92,0.0,0.0,,0.0,0.0,8.0,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230111zdztt8ht7ee65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-11 19:50:00,17.1,,15.1,,,16.8,17.8,,,,1013.0,,88,0.0,0.0,,5.0,247.5,8.0,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230111nzuahqrt6ce65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-11 20:50:00,17.6,,15.2,,,16.8,17.8,,,,1013.7,,86,0.0,0.0,,7.0,225.0,9.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230111sbyeiewt9ce65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-11 21:50:00,17.7,,15.9,,,16.8,18.0,,,,1014.4,,89,0.0,0.0,,6.0,202.5,9.0,202.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230111h4434uw1yce65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-11 22:50:00,18.7,,16.3,,,16.8,18.7,,,,1014.8,,86,0.0,0.0,,6.0,225.0,10.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230111xzeegpw1boe65gsryyb96smhch,432846061,144.83219909668,-37.6654014587402,2023-01-11 23:50:00,18.9,,15.9,,,16.8,19.1,,,,1015.1,,83,0.0,0.0,,7.0,225.0,10.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
﻿20230112tchbrhw1noe65gsryyb96smhch,432846061,144.83219909668,-37.6654014587402,2023-01-12 00:50:00,20.7,,16.3,,,16.8,21.9,,,,1015.1,,76,0.0,0.0,,6.0,135.0,11.0,157.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230112js4yogw1dwe65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-12 01:50:00,22.6,,16.2,,,16.8,23.0,,,,1014.6,,67,0.0,0.0,,10.0,135.0,12.0,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230112es4zy7c1rwe65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-12 02:50:00,24.7,,16.4,,,16.8,25.1,,,,1014.2,,60,0.0,0.0,,9.0,180.0,19.0,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230112ss9a3kh1fwe65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-12 03:50:00,24.6,,16.6,,,16.8,25.8,,,,1014.1,,61,0.0,0.0,,11.0,180.0,19.0,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230112rdgzd6r1gae65gsryyb96smhch,432846061,144.83219909668,-37.6654014587402,2023-01-12 04:50:00,25.5,,16.6,,,16.8,26.2,,,,1014.1,,58,0.0,0.0,,12.0,157.5,19.0,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230112qw17pnh18ae65gsryyb96smhch,432846061,144.83219909668,-37.6654014587402,2023-01-12 05:50:00,25.6,,16.2,,,16.8,26.7,,,,1013.8,,56,0.0,0.0,,12.0,157.5,19.0,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
202301124csjwih1eae65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-12 06:50:00,24.8,,16.2,,,16.8,26.7,,,,1013.6,,58,0.0,0.0,,12.0,180.0,19.0,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230112jycq9kr1jhe65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-12 07:50:00,24.5,,16.5,,,24.3,26.7,,,,1014.1,,61,0.0,0.0,,10.0,180.0,19.0,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230112ie4yzyc1khe65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-12 08:50:00,22.4,,16.9,,,22.4,26.7,,,,1014.8,,71,0.0,0.0,,10.0,180.0,19.0,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230112np6jtoc1cye65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-12 09:50:00,19.8,,16.8,,,19.8,26.7,,,,1015.8,,83,0.0,0.0,,9.0,202.5,19.0,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
202301124jw5w3h1qye65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-12 11:50:00,18.7,,16.3,,,18.4,26.7,,,,1016.9,,86,0.0,0.0,,10.0,225.0,19.0,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230112eb3moxh1xre65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-12 12:50:00,18.7,,15.6,,,18.4,26.7,,,,1017.0,,82,0.0,0.0,,8.0,225.0,19.0,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230112irbtqur1ore65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-12 13:50:00,18.6,,15.3,,,18.4,26.7,,,,1017.0,,81,0.0,0.0,,9.0,225.0,10.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
202301129rskbmw1tre65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-12 14:50:00,18.5,,15.0,,,18.4,26.7,,,,1016.7,,80,0.0,0.0,,10.0,225.0,14.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230112ceakwxr11ee65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-12 15:50:00,18.1,,15.5,,,17.8,26.7,,,,1016.2,,85,0.0,0.0,,8.0,225.0,14.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230112sf4oxnw1uee65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-12 16:50:00,18.4,,15.8,,,17.8,26.7,,,,1015.7,,85,0.0,0.0,,7.0,225.0,14.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230112rsfq6ac1wce65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-12 17:50:00,18.0,,16.0,,,17.8,26.7,,,,1015.7,,88,0.0,0.0,,7.0,225.0,14.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230112xagpepw1ice65gsryyb96smhch,432846061,144.83219909668,-37.6654014587402,2023-01-12 18:50:00,18.0,,16.0,,,17.8,26.7,,,,1015.8,,88,0.0,0.0,,6.0,247.5,14.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230112ktbco6c1soe65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-12 19:50:00,18.0,,16.0,,,17.8,18.1,,,,1016.3,,88,0.0,0.0,,6.0,225.0,14.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230112eyr8m3h1zoe65gsryyb96smhch,432846061,144.83219909668,-37.6654014587402,2023-01-12 20:50:00,18.3,,15.7,,,17.8,18.3,,,,1017.0,,85,0.0,0.0,,6.0,247.5,14.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230112zbb13sr1aoe65gsryyb96smhch,432846061,144.83219909668,-37.6654014587402,2023-01-12 21:50:00,18.9,,15.8,,,17.8,19.0,,,,1017.7,,82,0.0,0.0,,8.0,225.0,14.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
202301126kqrzoc13oe65gsryyb96smhch,432846061,144.83219909668,-37.6654014587402,2023-01-12 22:50:00,19.8,,16.1,,,17.8,20.0,,,,1017.6,,79,0.0,0.0,,6.0,225.0,14.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230112kw6gqnh14we65gsryyb96smhch,432846061,144.83219909668,-37.6654014587402,2023-01-12 23:50:00,21.1,,16.1,,,17.8,21.3,,,,1017.5,,73,0.0,0.0,,6.0,202.5,14.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
﻿20230113s7twyfh15we65gsryyb96smhch,432846061,144.83219909668,-37.6654014587402,2023-01-13 00:50:00,21.9,,16.4,,,17.8,22.3,,,,1017.2,,71,0.0,0.0,,9.0,202.5,14.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230113kdxcyxr1hae65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-13 01:50:00,22.2,,16.5,,,17.8,22.7,,,,1017.0,,70,0.0,0.0,,11.0,157.5,14.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230113xz959cc17ae65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-13 02:50:00,23.7,,17.2,,,17.8,23.7,,,,1016.4,,67,0.0,0.0,,6.0,112.5,14.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
2023011341x7xbh16ae65gsryyb96smhch,432846061,144.83219909668,-37.6654014587402,2023-01-13 03:50:00,25.1,,17.3,,,17.8,25.7,,,,1015.6,,62,0.0,0.0,,4.0,157.5,14.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
202301138osso5w19he65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-13 04:50:00,25.8,,17.2,,,17.8,26.7,,,,1015.2,,59,0.0,0.0,,11.0,157.5,16.0,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
202301131p69kphuyhe65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-13 05:50:00,25.6,,17.3,,,17.8,27.0,,,,1014.8,,60,0.0,0.0,,10.0,180.0,17.0,157.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230113b47ejnhunye65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-13 06:50:00,25.6,,18.3,,,17.8,27.0,,,,1014.6,,64,0.0,0.0,,12.0,180.0,17.0,157.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230113x6jexirudye65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-13 07:50:00,24.5,,18.2,,,24.4,27.0,,,,1014.7,,68,0.0,0.0,,13.0,180.0,17.0,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230113z54854rurye65gsryyb96smhch,432846061,144.83219909668,-37.6654014587402,2023-01-13 08:50:00,22.6,,17.5,,,22.6,27.0,,,,1015.2,,73,0.0,0.0,,12.0,202.5,17.0,202.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230113875966wufre65gsryyb96smhch,432846061,144.83219909668,-37.6654014587402,2023-01-13 09:50:00,20.8,,17.6,,,20.8,27.0,,,,1015.6,,82,0.0,0.0,,7.0,202.5,17.0,202.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230113idp9y5rugre65gsryyb96scn7a,432846061,144.83219909668,-37.6654014587402,2023-01-13 10:50:00,20.4,,18.2,,,20.1,27.0,,,,1015.9,,87,0.0,0.0,,7.0,225.0,17.0,202.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
20230113bo9n1ycu8ee65gsryyb96smhch,432846061,144.83219909668,-37.6654014587402,2023-01-13 11:50:00,20.1,,17.9,,,20.0,27.0,,,,1015.9,,87,0.0,0.0,,8.0,247.5,17.0,202.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_jan.csv,03_ma_jan.csv
